,date,market_code,market_name,mean_price,quantity
3104,101.09.13,109,台北一,21.838418079096044,255411.0
3105,101.09.13,241,三重區,14.115483619344774,15384.0
3106,101.09.13,338,桃農,14.076689728579032,3758.0
3107,101.09.13,400,台中市,18.79430369211306,30037.0
3108,101.09.13,514,溪湖鎮,29.525,8800.0
3109,101.09.13,540,南投市,23.792842669845054,3356.0
3110,101.09.13,648,西螺鎮,25.650515564439463,328184.0
3111,101.09.13,800,高雄市,30.695984626728933,44753.0
3112,101.09.13,830,鳳山區,13.82571335716607,61540.0
3113,101.09.13,900,屏東市,19.96835747264563,15811.0
3114,101.09.13,950,花蓮市,22.89878969663483,19003.5
3115,101.09.14,104,台北二,21.69587750294464,95088.0
3116,101.09.14,109,台北一,21.355156602601962,264108.0
3117,101.09.14,241,三重區,15.045921822099107,12996.0
3118,101.09.14,338,桃農,13.75481903212688,4918.0
3119,101.09.14,400,台中市,18.90291739238617,32152.0
3120,101.09.14,514,溪湖鎮,28.735625704622322,8870.0
3121,101.09.14,540,南投市,22.498696682464452,2954.0
3122,101.09.14,648,西螺鎮,25.650859356088116,330480.0
3123,101.09.14,800,高雄市,28.92111619628782,47196.0
3124,101.09.14,830,鳳山區,13.309476867745628,61170.0
3125,101.09.14,900,屏東市,18.666592023885688,18756.0
3126,101.09.14,950,花蓮市,19.521916985019534,23297.0
3127,101.09.15,104,台北二,20.19745044322071,108411.0
3128,101.09.15,109,台北一,20.10971897588541,314457.0
3129,101.09.15,241,三重區,17.783336616111878,10154.0
3130,101.09.15,338,桃農,14.233909648633574,5379.0
3131,101.09.15,400,台中市,18.044409054121083,38303.0
3132,101.09.15,514,溪湖鎮,28.24529288702929,9560.0
3133,101.09.15,540,南投市,26.65387814313346,2068.0
3134,101.09.15,648,西螺鎮,25.191571226354398,341924.0
3135,101.09.15,800,高雄市,28.03070275187628,52764.0
3136,101.09.15,830,鳳山區,12.250685041908445,62040.0
3137,101.09.15,900,屏東市,15.65975160422273,24155.0
3138,101.09.15,950,花蓮市,15.845357958872809,26260.0
3139,101.09.16,104,台北二,20.44421890598203,117201.0
3140,101.09.16,109,台北一,19.89708844831457,338548.0
3141,101.09.16,241,三重區,22.147008887120307,15078.0
3142,101.09.16,338,桃農,14.360638165274834,8023.0
3143,101.09.16,400,台中市,18.207275650688374,39804.0
3144,101.09.16,514,溪湖鎮,27.570926143024618,8530.0
3145,101.09.16,540,南投市,28.09847854356307,2307.0
3146,101.09.16,648,西螺鎮,24.76703111508733,192254.0
3147,101.09.16,800,高雄市,28.17484614229961,53296.0
3148,101.09.16,830,鳳山區,10.392394157636131,74285.0
3149,101.09.16,900,屏東市,16.201871130474668,21805.0
3150,101.09.15,950,花蓮市,13.84943802053853,12367.0
3151,101.09.17,514,溪湖鎮,27.470332850940665,6910.0
3152,101.09.17,648,西螺鎮,24.764984115778326,198310.0
3153,101.09.17,950,花蓮市,18.87355995297806,10208.0
3154,101.09.16,104,台北二,20.54414059883448,59716.0
3155,101.09.16,109,台北一,19.433780089839765,177427.0
3156,101.09.16,241,三重區,23.969690480825385,10274.0
3157,101.09.16,338,桃農,15.034042553191489,5264.0
3158,101.09.16,400,台中市,18.66867878041269,19482.0
3159,101.09.16,540,南投市,29.82,1062.0
3160,101.09.16,800,高雄市,27.967411634173402,25236.0
3161,101.09.16,830,鳳山區,9.86308235562137,43895.0
3162,101.09.16,900,屏東市,19.062490500488547,9211.0
