,P,Q,t
1959,16.43505603985056,40150.0,101.06.07
1971,14.522383481554677,48576.0,101.06.08
1983,13.565089901965091,45494.0,101.06.09
1995,14.592702777847988,39563.0,101.06.10
2010,15.553248183219557,18164.0,101.06.10
2021,19.691102344948497,13689.0,101.06.12
2033,20.32861770149756,23772.0,101.06.13
2045,20.463655550865344,26059.0,101.06.14
2057,17.342902159711013,39033.0,101.06.15
2069,13.9779012345679,50220.0,101.06.16
2081,12.525581166853346,50889.0,101.06.17
2094,12.342055129393913,23726.0,101.06.17
2105,20.832479807527065,11638.0,101.06.19
2116,21.548827339736427,17908.0,101.06.20
2129,20.5624063670412,25632.0,101.06.21
2141,19.973497669855284,32616.0,101.06.22
2152,15.737180824776232,36422.0,101.06.23
2165,13.179022790055248,23168.0,101.06.23
2179,22.257739200645947,12385.0,101.06.26
2191,21.07736223312176,27728.0,101.06.27
2203,19.711002478188547,29457.0,101.06.28
2215,18.35971418653089,34568.0,101.06.29
2227,18.391127149225216,32977.0,101.06.30
2239,19.98542238069117,21876.0,101.07.01
2252,20.69063402116968,9353.0,101.07.01
2263,18.29791216702664,11112.0,101.07.03
2275,19.945165251748627,18729.0,101.07.04
2286,22.64110057925224,11394.0,101.07.05
2299,23.32802233902759,9132.0,101.07.06
2311,23.20124676904363,13154.0,101.07.07
2322,20.641765911482857,18053.0,101.07.08
2336,18.796762239126195,10254.0,101.07.08
2347,21.78036931466105,8069.0,101.07.10
2359,22.74444901315789,12160.0,101.07.11
2371,24.123507062834875,10265.0,101.07.12
2383,22.52957975598735,11065.0,101.07.13
2395,22.183942161339424,10512.0,101.07.14
2406,22.904910950449658,11342.0,101.07.15
2419,22.562244362873624,5721.0,101.07.15
2430,31.30962596877457,8903.0,101.07.17
2442,29.211658445967583,15611.0,101.07.18
2454,25.11591145208983,12513.0,101.07.19
2466,23.87993366500829,12663.0,101.07.20
2478,23.459375735236453,12751.0,101.07.21
2488,24.36958759528308,15349.0,101.07.22
2502,25.41329314720812,9456.0,101.07.22
2513,21.877636499626032,12033.0,101.07.24
2525,23.62412095639944,21330.0,101.07.25
2537,24.93311953352769,20580.0,101.07.26
2549,21.85381899982696,28895.0,101.07.27
2561,20.63813413014608,30120.0,101.07.28
2573,21.63289590210128,24842.0,101.07.29
2586,22.277866061293985,12334.0,101.07.29
2597,20.81368795755256,14889.0,101.07.31
2609,22.043417814960627,24384.0,101.08.01
2620,23.6070109949776,14734.0,101.08.02
2632,25.195831827490665,8301.0,101.08.03
2645,27.44264290104487,8135.0,101.08.04
2657,28.377450628366244,16710.0,101.08.05
2670,29.20665979204262,11637.0,101.08.05
2681,26.003320522674866,13010.0,101.08.07
