,P,Q,t
13962,11.47081781089232,56370.0,103.11.02
13981,11.16229281767956,28960.0,103.11.02
13992,11.289008695652171,28750.0,103.11.04
14007,11.255629486955,57110.0,103.11.05
14022,11.004593453009504,56820.0,103.11.06
14037,9.774376801763609,58970.0,103.11.07
14052,8.599897172236505,58350.0,103.11.08
14067,8.347519048503996,53810.0,103.11.09
14086,8.345783596457451,25970.0,103.11.09
14097,8.391901166781057,29140.0,103.11.11
14112,8.483793517406962,58310.0,103.11.12
14127,9.143797986691691,58610.0,103.11.13
14142,9.15434072545986,58170.0,103.11.14
14157,8.583860232945092,60100.0,103.11.15
14172,8.584812623274162,60840.0,103.11.16
14191,8.590091618595181,29470.0,103.11.16
14202,8.70426409903714,29080.0,103.11.18
14217,8.708782742681048,58410.0,103.11.19
14232,8.786283891547049,56430.0,103.11.20
14247,8.888989496559217,55220.0,103.11.21
14262,9.332277580071176,56200.0,103.11.22
14277,9.840723981900451,55250.0,103.11.23
14296,9.931026867868972,27170.0,103.11.23
14307,9.937545787545789,27300.0,103.11.25
14322,10.077071616047991,53340.0,103.11.26
14337,9.673326978074355,52450.0,103.11.27
14352,9.090722801788376,53680.0,103.11.28
14367,9.05547391623806,54440.0,103.11.29
14382,9.087097940007228,55340.0,103.11.30
14401,9.11395101171459,28170.0,103.11.30
14412,9.167819439388424,27470.0,103.12.02
14427,9.207250981125023,53510.0,103.12.03
14442,9.512252499509902,51010.0,103.12.04
14457,10.529126213592232,49440.0,103.12.05
14472,10.538288748213192,48970.0,103.12.06
14487,9.80308719232374,47940.0,103.12.07
14506,9.815699658703071,23440.0,103.12.07
14517,9.819774718397998,23970.0,103.12.09
14532,9.811588247380316,48670.0,103.12.10
14547,9.823724595603483,48220.0,103.12.11
14562,9.834891627709307,47060.0,103.12.12
14577,9.809130344970049,48410.0,103.12.13
14592,9.807504078303426,49040.0,103.12.14
14611,9.82126603227141,24170.0,103.12.14
14622,11.906689390711549,23470.0,103.12.16
14637,10.880230572160546,46840.0,103.12.17
14652,9.849701110162256,46840.0,103.12.18
14667,10.661789297658864,47840.0,103.12.19
14682,11.693490054249548,44240.0,103.12.20
14697,11.781097984711606,43170.0,103.12.21
14716,11.594420600858369,23300.0,103.12.21
14727,14.3,21540.0,103.12.23
14741,14.3,43990.0,103.12.24
14755,14.3,45030.0,103.12.25
14770,14.3,45260.0,103.12.26
14785,14.3,45530.0,103.12.27
