,P,Q,t
35949,8.116738235706368,78479.0,107.05.24
35966,8.455222172865433,74289.0,107.05.25
35983,8.959916570847929,74794.0,107.05.26
36001,8.827952702519458,73746.0,107.05.27
36020,8.681277698804248,35877.0,107.05.28
36040,10.133802486511849,42630.0,107.05.29
36057,11.1540964064867,80534.0,107.05.30
36075,12.043018173452957,73899.0,107.05.31
36093,11.289305985373096,72059.0,107.06.01
36110,11.47547757475083,72240.0,107.06.02
36128,12.683270924717377,84123.0,107.06.03
36147,13.09311114355434,47947.0,107.06.04
36167,13.353710678478595,56553.0,107.06.05
36184,13.230228915415957,97678.0,107.06.06
36201,11.658691048398609,84052.0,107.06.07
36218,10.49476597011962,80588.0,107.06.08
36235,10.445976071932822,80742.0,107.06.09
36253,9.600392915922946,86278.0,107.06.10
36272,8.97746371275783,43197.0,107.06.11
36292,8.798026116003646,49395.0,107.06.12
36309,8.993498858693311,92876.0,107.06.13
36326,9.450748154775216,89420.0,107.06.14
36343,9.917220167215609,98675.0,107.06.15
36359,9.45968988131588,112989.0,107.06.16
36376,8.226139352052634,108373.0,107.06.17
36394,7.612626503470566,94365.0,107.06.18
36414,7.817439723213321,46245.0,107.06.19
36435,0.0,0.0,107.06.20
36454,8.435812133072409,40880.0,107.06.21
36470,6.9818770226537215,91155.0,107.06.22
36485,6.311311383928572,89600.0,107.06.23
36502,8.500508711687653,78630.0,107.06.24
36521,10.036343976593308,39305.0,107.06.25
36541,8.757580442554836,51745.0,107.06.26
36557,8.695019051553965,108915.0,107.06.27
36573,7.961637909095536,98235.0,107.06.28
36589,6.422983376101752,89630.0,107.06.29
36605,6.346196063588191,79260.0,107.06.30
36622,8.754846831724718,59575.0,107.07.01
36641,10.59584487534626,28880.0,107.07.02
36661,11.32597202335059,45395.0,107.07.03
36677,11.29383107523782,86725.0,107.07.04
36692,11.135629425177006,83330.0,107.07.05
36707,11.833514127144298,79280.0,107.07.06
36723,12.55222081495392,91588.0,107.07.07
36740,13.217793830425478,107009.0,107.07.08
36759,14.04781882696723,52701.0,107.07.09
36779,15.948336528701928,88670.0,107.07.10
36795,16.183525150344803,129203.0,107.07.11
36811,16.413293724470847,56553.0,107.07.12
36827,16.18280051150895,46920.0,107.07.13
36844,16.523196175021734,69020.0,107.07.14
36862,15.03529947620132,87820.0,107.07.15
36882,13.84036217303823,49700.0,107.07.16
36902,13.757595573440645,39760.0,107.07.17
36918,13.772029799299494,71948.0,107.07.18
36934,12.68863492732252,75952.0,107.07.19
36950,12.314767524046587,65082.0,107.07.20
36966,13.56989264775145,61573.0,107.07.21
36983,14.03312766655727,76175.0,107.07.22
37002,14.338669265033408,35920.0,107.07.23
37022,13.601145844921572,44945.0,107.07.24
37038,13.963580570773193,81959.0,107.07.25
37054,14.20982658074786,65333.0,107.07.26
37070,13.592405022328652,61804.0,107.07.27
37087,12.313494970637828,85995.0,107.07.28
37105,10.772057926992307,93497.0,107.07.29
37125,9.59055554200112,40987.0,107.07.30
37145,12.899374741119155,50699.0,107.07.31
37161,12.188905484928798,89044.0,107.08.01
37177,11.441984639016898,81375.0,107.08.02
37193,11.528931013051585,90104.0,107.08.03
37210,10.83818907170612,86729.0,107.08.04
37226,10.655901010805158,71725.0,107.08.05
37245,11.330963517305891,32070.0,107.08.06
37265,17.928247065163905,42677.0,107.08.07
37281,17.13513231586921,80527.0,107.08.08
