,P,Q,t
2224,20.13123299514328,393270.0,101.06.30
2236,20.197534359161683,219010.0,101.07.01
2242,20.201885845936605,215288.0,101.07.02
2260,20.182300475160208,388711.0,101.07.03
2272,20.72770566494117,383658.0,101.07.04
2284,21.28309072781655,376125.0,101.07.05
2296,21.29235184710108,374208.0,101.07.06
2308,21.3,379398.0,101.07.07
2323,21.3,190720.0,101.07.07
2326,21.2,193564.0,101.07.09
2344,21.249431257086428,382774.0,101.07.10
2356,21.24982514720288,379748.0,101.07.11
2368,21.34675145711237,372998.0,101.07.12
2380,21.5,365720.0,101.07.13
2392,22.431637789582,359570.0,101.07.14
2403,23.41631781290047,210690.0,101.07.15
2410,28.98140004929751,202850.0,101.07.16
2427,30.1492865743528,332200.0,101.07.17
2439,29.84856299990876,328810.0,101.07.18
2451,29.5,326540.0,101.07.19
2463,29.550255715077945,324580.0,101.07.20
2475,29.6,329800.0,101.07.21
2490,29.6,166680.0,101.07.21
2493,28.9,169150.0,101.07.23
2510,28.949042763108345,331945.0,101.07.24
2522,27.53634634984864,328685.0,101.07.25
2534,26.149394466306703,327810.0,101.07.26
2546,25.64391986807549,327460.0,101.07.27
2558,25.1,332900.0,101.07.28
2570,24.986804512031416,199644.0,101.07.29
2576,24.988849978850865,203318.0,101.07.30
2594,25.252639046049044,348194.0,101.07.31
2606,26.19446465618329,332590.0,101.08.01
2622,27.1,155430.0,101.08.01
2629,32.1,135780.0,101.08.03
2642,30.17815610267156,282532.0,101.08.04
2654,28.612415624524747,170962.0,101.08.05
2660,28.42111251987794,186136.0,101.08.06
2678,26.526193497731235,328593.0,101.08.07
2690,24.798832103370263,337273.0,101.08.08
2702,24.84778375227513,336244.0,101.08.09
2714,25.60376163136013,333366.0,101.08.10
2726,26.2,345138.0,101.08.11
2741,26.2,177410.0,101.08.11
2744,26.2,175220.0,101.08.13
2762,26.95981311569592,355086.0,101.08.14
2774,27.49868000287196,362122.0,101.08.15
2786,26.143712143535343,366516.0,101.08.16
2798,25.0,371550.0,101.08.17
2810,25.0,377224.0,101.08.18
2822,25.16456507800812,215234.0,101.08.19
2828,25.52111057922451,208900.0,101.08.20
2846,28.424747177143225,376746.0,101.08.21
2858,32.078215778668906,376052.0,101.08.22
2870,30.76486030123601,355336.0,101.08.23
2886,28.5,172430.0,101.08.23
2894,28.5,177196.0,101.08.25
2906,28.64457204634465,196096.0,101.08.26
2912,42.16005678095654,137370.0,101.08.27
2930,39.65843239143657,266342.0,101.08.28
2942,33.82200554312619,299470.0,101.08.29
2954,31.40168829700191,300658.0,101.08.30
2969,31.2,149060.0,101.08.30
2977,31.2,119752.0,101.09.01
2987,31.051840140535795,136620.0,101.09.02
2993,31.084416934093166,175126.0,101.09.03
3004,31.54571068554835,312684.0,101.09.04
3014,30.98962471275772,312454.0,101.09.05
3026,30.1,312138.0,101.09.06
3038,30.1,314274.0,101.09.07
3050,30.454559459692625,324556.0,101.09.08
3065,30.8,164392.0,101.09.08
3068,26.2,171692.0,101.09.10
3086,25.957554483486938,333312.0,101.09.11
3098,25.700000000000003,327404.0,101.09.12
3110,25.650515564439463,328184.0,101.09.13
3122,25.65085935608812,330480.0,101.09.14
3134,25.1915712263544,341924.0,101.09.15
3146,24.76703111508733,192254.0,101.09.16
3152,24.76498411577833,198310.0,101.09.17
3170,25.81069816906671,347910.0,101.09.18
3182,25.97849478021578,343405.0,101.09.19
3194,24.19322752519185,353785.0,101.09.20
3206,23.24699645672536,364070.0,101.09.21
3218,22.74590163934426,375760.0,101.09.22
3230,22.51920963348784,209270.0,101.09.23
3236,22.42587733683175,213430.0,101.09.24
3254,22.3,384590.0,101.09.25
3267,22.3,386610.0,101.09.26
3279,21.360250302577704,388330.0,101.09.27
3293,20.24853835842442,387920.0,101.09.28
3305,19.89419930589985,403400.0,101.09.29
3321,19.7,207550.0,101.09.29
3324,18.5,162390.0,101.10.01
3336,18.5,347060.0,101.10.02
3345,18.45006642266504,368850.0,101.10.03
3359,18.35008702273469,367720.0,101.10.04
3372,17.7781181619256,383880.0,101.10.05
3385,17.350857311060416,407670.0,101.10.06
3397,17.389250968575116,232300.0,101.10.07
3404,16.58158131176999,244860.0,101.10.08
3422,16.414788836658403,432272.0,101.10.09
3434,16.328237644564922,426452.0,101.10.10
3446,16.0926146100481,423065.0,101.10.11
3458,15.745363121973984,428575.0,101.10.12
3471,15.652606190539997,447780.0,101.10.13
3487,15.658790534618756,228200.0,101.10.13
3490,15.6590728012958,228430.0,101.10.15
3509,15.659035466316382,452965.0,101.10.16
3522,15.572955241447705,458795.0,101.10.17
3535,15.25626582963524,461950.0,101.10.18
3548,14.910741545010858,465110.0,101.10.19
3560,14.86322129964654,478130.0,101.10.20
3573,14.905740472744814,269490.0,101.10.21
3579,13.828396188977814,284753.0,101.10.22
3598,13.756646356497791,478578.0,101.10.23
3611,13.70562386901258,458670.0,101.10.24
3624,13.04663085927142,471411.0,101.10.25
3637,11.660444044428658,495536.0,101.10.26
3650,10.872368141780749,527688.0,101.10.27
3666,10.825001308420998,267498.0,101.10.27
3670,10.506083913353658,281743.0,101.10.29
3689,10.413484373507158,554731.0,101.10.30
3702,9.770370639805677,563593.0,101.10.31
3715,9.101248811573347,583755.0,101.11.01
3728,8.756371512917708,572470.0,101.11.02
3741,8.50477757376334,550070.0,101.11.03
3753,8.308500726840228,302680.0,101.11.04
3761,8.161299885247992,313720.0,101.11.05
3780,7.939250986471252,567680.0,101.11.06
3793,7.641250108970447,573550.0,101.11.07
3806,7.355555948945812,564890.0,101.11.08
3819,6.982901780836884,549180.0,101.11.09
3832,6.850839425443591,544420.0,101.11.10
3848,6.753756376848828,272470.0,101.11.10
3852,6.645353257801031,265670.0,101.11.12
3871,6.603491124260355,523900.0,101.11.13
3884,6.140226935026341,518210.0,101.11.14
3896,5.439373255324845,523020.0,101.11.15
3910,5.017604372820657,530550.0,101.11.16
3922,4.91831684119512,520450.0,101.11.17
3935,4.972058979526891,282810.0,101.11.18
3942,5.234029533545858,272910.0,101.11.19
3961,5.016596484055601,489200.0,101.11.20
3974,4.73751599991873,492190.0,101.11.21
3987,4.6396888686885385,484040.0,101.11.22
4000,4.489421421252231,473315.0,101.11.23
4013,4.300293177255393,470705.0,101.11.24
4029,4.207408666100254,235400.0,101.11.24
4033,4.5723093540721536,231450.0,101.11.26
4052,5.433916929668962,434090.0,101.11.27
4065,6.0881139703212375,413090.0,101.11.28
4078,6.275760609464277,409540.0,101.11.29
4091,6.494849602368229,398610.0,101.11.30
4104,6.192267349373633,402320.0,101.12.01
4116,6.227070883315158,229250.0,101.12.02
4124,6.222836181671685,235810.0,101.12.03
4143,6.334940755699375,411010.0,101.12.04
4156,7.233994472027435,390740.0,101.12.05
4169,8.279511722493133,375688.0,101.12.06
4182,8.566677220951311,378993.0,101.12.07
4195,8.564168749349161,384120.0,101.12.08
4211,8.515258834267831,191725.0,101.12.08
4215,8.600551347451951,194070.0,101.12.10
4234,8.552060192565198,392075.0,101.12.11
4247,8.50612334955523,401104.0,101.12.12
4260,8.450652285719936,404424.0,101.12.13
4273,8.390687428330013,414225.0,101.12.14
4286,8.390754375655339,433935.0,101.12.15
4298,8.417569935351338,248265.0,101.12.16
4306,8.400677501468572,255350.0,101.12.17
4325,8.872744633288773,445105.0,101.12.18
4338,9.845929171059671,427763.0,101.12.19
4351,10.308687529756368,413777.0,101.12.20
4363,10.308355592977565,413304.0,101.12.21
4377,10.845822972136974,412195.0,101.12.22
4393,11.40574074991332,201890.0,101.12.22
4396,12.283133484760446,189310.0,101.12.24
4415,12.867984457378714,372138.0,101.12.25
4428,13.78289490405388,361974.0,101.12.26
4441,13.793879026517171,359616.0,101.12.27
4454,13.238126753275049,367170.0,101.12.28
4467,12.983272756005055,379680.0,101.12.29
4479,12.94748201438849,216840.0,101.12.30
4487,15.11393465004096,219740.0,101.12.31
4506,17.498784405661194,368544.0,102.01.01
4520,19.740620848614217,352292.0,102.01.02
4534,19.59687900350817,352035.0,102.01.03
4548,19.37759022720485,348232.0,102.01.04
4562,19.207984449341065,356255.0,102.01.05
4575,19.22103784742756,202920.0,102.01.06
4584,19.16837038625587,209835.0,102.01.07
4604,18.98892240859177,372915.0,102.01.08
4618,18.965045669093453,381987.0,102.01.09
4632,18.85867019843308,393382.0,102.01.10
4646,18.65877836438398,393980.0,102.01.11
4660,18.68758710190636,392213.0,102.01.12
4678,18.651766923841432,195198.0,102.01.12
4682,19.02858294901842,198405.0,102.01.14
4702,19.035820474339733,389805.0,102.01.15
4716,18.808181112548517,386500.0,102.01.16
4730,18.56620894559381,384368.0,102.01.17
4744,18.562345765563656,385128.0,102.01.18
4758,18.566250192218977,390180.0,102.01.19
4771,18.62259121099081,219820.0,102.01.20
4780,17.88801652892562,229900.0,102.01.21
4800,16.99427633457037,420360.0,102.01.22
4814,15.608525641025642,444600.0,102.01.23
4828,14.60410013785642,458448.0,102.01.24
4842,14.069249495001811,463368.0,102.01.25
4856,13.877622079775112,469570.0,102.01.26
4874,13.858459387314095,236010.0,102.01.26
4878,12.769342346148427,248535.0,102.01.28
4898,12.776367942758764,483847.0,102.01.29
4912,12.68926222353102,475415.0,102.01.30
4926,12.05651410362026,469773.0,102.01.31
4940,11.045852154966251,470425.0,102.02.01
4954,10.464591806419229,488065.0,102.02.02
4967,10.291136217834486,280580.0,102.02.03
4976,10.318175062645814,289325.0,102.02.04
4995,10.919958937733549,500703.0,102.02.05
5009,10.705553970200128,508123.0,102.02.06
5023,9.89982484917568,539535.0,102.02.07
5037,9.856034583231796,471905.0,102.02.08
5055,9.855778804666954,195845.0,102.02.08
5074,9.854741483612507,185965.0,102.02.14
5084,9.64042284413349,360180.0,102.02.15
5097,9.025475305722589,370025.0,102.02.16
5116,8.681890608242684,195810.0,102.02.16
5119,7.652600839569264,219160.0,102.02.18
5139,7.061293005278055,423262.0,102.02.19
5153,6.236192977198015,420402.0,102.02.20
5167,5.644992207854007,420295.0,102.02.21
5181,5.112351418767786,426955.0,102.02.22
5195,5.024454416110321,456850.0,102.02.23
5213,5.024434563256231,233890.0,102.02.23
5216,5.009489166534872,189690.0,102.02.25
5229,5.009099742505951,411660.0,102.02.26
5239,5.000136476699906,454290.0,102.02.27
5253,4.991182988248461,446750.0,102.02.28
5267,4.68863677251057,444680.0,102.03.01
5281,4.408108455961218,466180.0,102.03.02
5294,4.45359677298872,267740.0,102.03.03
5303,4.620896779173392,285020.0,102.03.04
5323,4.324415098058539,507350.0,102.03.05
5337,3.929866476561145,519010.0,102.03.06
5351,3.4346970367094207,542640.0,102.03.07
5365,3.0708707850109898,559610.0,102.03.08
5379,3.07787610619469,551440.0,102.03.09
5398,3.086661721068249,269600.0,102.03.09
5401,3.086553639286758,273680.0,102.03.11
5421,3.092617219501972,524870.0,102.03.12
5435,3.093747778348276,506380.0,102.03.13
5449,3.118871654194485,495770.0,102.03.14
5463,3.141029581252401,494570.0,102.03.15
5477,3.134070238459187,523360.0,102.03.16
5490,3.141327462491846,306600.0,102.03.17
5499,3.1444732679531797,316100.0,102.03.18
5519,3.144068429702674,535440.0,102.03.19
5533,3.050537996631329,504650.0,102.03.20
5547,2.9593959949018167,462910.0,102.03.21
5561,2.983042923926902,423540.0,102.03.22
5575,2.9417365297663904,424640.0,102.03.23
5593,2.8895058583800304,215930.0,102.03.23
5597,2.99187854399122,218680.0,102.03.25
5617,2.971546052631579,437760.0,102.03.26
5631,2.861994988350112,454940.0,102.03.27
5645,2.7721185558062835,460880.0,102.03.28
5659,2.767057656647548,463780.0,102.03.29
5673,2.750411116592665,486480.0,102.03.30
5686,2.7480311890838207,282150.0,102.03.31
5695,3.038577154308617,279440.0,102.04.01
5715,3.061653994375586,480050.0,102.04.02
5729,3.0604414153988984,473930.0,102.04.03
5744,3.061170413160869,238890.0,102.04.03
5751,5.083296867975423,166825.0,102.04.05
5762,5.058881016369412,388835.0,102.04.06
5774,5.037533714104395,252120.0,102.04.07
5782,5.042366398039142,269270.0,102.04.08
5801,4.937085231635526,488375.0,102.04.09
5815,4.837929308297097,509395.0,102.04.10
5829,4.4620279045112925,528230.0,102.04.11
5843,4.10360793422214,538175.0,102.04.12
5857,4.10146427281734,539995.0,102.04.13
5875,4.088175788342535,269870.0,102.04.13
5879,4.126744082338881,280305.0,102.04.15
5899,4.149522633441463,542560.0,102.04.16
5913,4.167898779767208,533095.0,102.04.17
5927,4.573944195258345,515010.0,102.04.18
5941,5.094318540192025,456608.0,102.04.19
5955,5.770526596715969,427158.0,102.04.20
5968,6.263979139936261,241610.0,102.04.21
5977,8.563731851921014,214210.0,102.04.22
5997,9.129227943588065,381125.0,102.04.23
6011,9.301929476068173,395185.0,102.04.24
6025,9.36369645929548,397548.0,102.04.25
6039,9.368847060103397,404453.0,102.04.26
6053,9.689530567286978,410815.0,102.04.27
6071,10.018678714264556,202530.0,102.04.27
6075,9.67704257767549,194656.0,102.04.29
6095,9.650648376714685,384036.0,102.04.30
6110,9.617798372870643,379810.0,102.05.01
6125,10.0537092738875,355730.0,102.05.02
6140,11.984565572588783,332944.0,102.05.03
6155,16.19189682332119,328834.0,102.05.04
6169,19.0668274294584,180390.0,102.05.05
6178,22.00074610489357,182280.0,102.05.06
6200,20.997759637992992,338115.0,102.05.07
6215,18.838152768596785,355505.0,102.05.08
6230,17.95184280830772,348110.0,102.05.09
6245,16.424125791273145,354492.0,102.05.10
6260,15.1,380710.0,102.05.11
6279,15.1,193858.0,102.05.11
6283,15.5,179944.0,102.05.13
6304,15.5,344964.0,102.05.14
6319,15.240202386012308,343502.0,102.05.15
6334,15.04931677230287,352152.0,102.05.16
6348,15.1,356838.0,102.05.17
6364,15.1,377148.0,102.05.18
6378,15.140228126304075,215670.0,102.05.19
6387,17.217534181071123,225856.0,102.05.20
6409,17.447845789928117,391466.0,102.05.21
6423,17.551097882561812,383010.0,102.05.22
6438,17.6,376370.0,102.05.23
6453,17.338092727799893,379390.0,102.05.24
6468,16.03180211140505,404470.0,102.05.25
6487,15.0,205740.0,102.05.25
6491,15.0,218080.0,102.05.27
6513,15.047941085197298,418910.0,102.05.28
6528,16.822473700182076,395440.0,102.05.29
6543,18.6,375760.0,102.05.30
6558,18.54869492755571,372010.0,102.05.31
6572,21.03690654870053,379770.0,102.06.01
6587,23.610878897957257,211970.0,102.06.02
6594,25.30238049895258,210040.0,102.06.03
6616,26.4183149575838,361890.0,102.06.04
6630,26.38407786654664,355480.0,102.06.05
6646,24.48780087527352,347320.0,102.06.06
6660,23.449195320912807,338955.0,102.06.07
6675,23.450536414425024,348145.0,102.06.08
6689,23.617902721541693,195110.0,102.06.09
6696,23.620135363790187,191484.0,102.06.10
6718,24.68022536212348,326408.0,102.06.11
6737,26.0,154094.0,102.06.11
6740,25.9,108280.0,102.06.13
6753,25.9585038706216,260940.0,102.06.14
6764,26.0,308820.0,102.06.15
6778,25.89713240842863,172270.0,102.06.16
6786,25.26513175693956,184810.0,102.06.17
6807,23.79646338504574,350335.0,102.06.18
6821,22.2461110262,372939.0,102.06.19
6835,21.33355760971819,391184.0,102.06.20
6849,18.62334566987417,405300.0,102.06.21
6863,16.596339547426428,426450.0,102.06.22
6881,16.5,221030.0,102.06.22
6884,17.5,203705.0,102.06.24
6905,17.5,403235.0,102.06.25
6919,17.5,410350.0,102.06.26
6934,17.5,410480.0,102.06.27
6948,17.5,402920.0,102.06.28
6963,17.5,413690.0,102.06.29
6977,17.47277794581515,231430.0,102.06.30
6984,17.65200219418541,218760.0,102.07.01
7005,17.852377516235787,401890.0,102.07.02
7019,18.0,418310.0,102.07.03
7033,18.0,418826.0,102.07.04
7047,18.0,416906.0,102.07.05
7061,17.897483236888032,435480.0,102.07.06
7075,17.866417450601816,243430.0,102.07.07
7083,17.867349829209363,240060.0,102.07.08
7104,17.8,431120.0,102.07.09
7120,20.901282051282053,445380.0,102.07.10
7134,26.8635855865279,478025.0,102.07.11
7149,29.542319683223894,498775.0,102.07.12
7168,29.2,254860.0,102.07.12
7183,25.8,202560.0,102.07.15
7205,24.24758273600732,393420.0,102.07.16
7219,22.339172932330825,399000.0,102.07.17
7235,21.56162978953049,407660.0,102.07.18
7249,20.125827814569536,410720.0,102.07.19
7264,17.83089430894309,428040.0,102.07.20
7278,16.4,237450.0,102.07.21
7285,16.4,247740.0,102.07.22
7306,16.4,431760.0,102.07.23
7320,15.012871016276844,438660.0,102.07.24
7335,13.8,456910.0,102.07.25
7350,13.8,463080.0,102.07.26
7364,13.8,495730.0,102.07.27
7383,13.8,255530.0,102.07.27
7386,16.6,239090.0,102.07.29
7407,16.648578372333105,464960.0,102.07.30
7421,16.044167781848497,455830.0,102.07.31
7435,15.254889986528962,445400.0,102.08.01
7449,14.682384132407428,450730.0,102.08.02
7463,14.3,481380.0,102.08.03
7477,14.335867273332594,270330.0,102.08.04
7484,14.7,252430.0,102.08.05
7505,14.988316123039938,439272.0,102.08.06
7519,15.3,440782.0,102.08.07
7533,15.34853237732467,446300.0,102.08.08
7547,15.4,442660.0,102.08.09
7561,16.485305719921104,446160.0,102.08.10
7579,17.6,220100.0,102.08.10
7582,17.8,230680.0,102.08.12
7603,17.8,444512.0,102.08.13
7617,17.8,443232.0,102.08.14
7631,17.8,440470.0,102.08.15
7645,17.8,431760.0,102.08.16
7659,17.8,445735.0,102.08.17
7673,17.822990856356306,254275.0,102.08.18
7680,21.123643453629107,271830.0,102.08.19
7702,23.20182538622501,449220.0,102.08.20
7721,25.2,206620.0,102.08.20
7723,25.1,46620.0,102.08.22
7738,26.41143735855626,258495.0,102.08.23
7747,25.621025758705755,435775.0,102.08.24
7766,24.6,223900.0,102.08.24
7769,24.6,235390.0,102.08.26
7790,24.6,456265.0,102.08.27
7804,24.6,453845.0,102.08.28
7823,24.6,232970.0,102.08.28
7832,25.3,226470.0,102.08.30
7846,25.3,428890.0,102.08.31
7860,25.30902880769404,222510.0,102.09.01
7867,27.76705688228867,224235.0,102.09.02
7888,28.0,397065.0,102.09.03
7902,28.0,401470.0,102.09.04
7916,28.0,422520.0,102.09.05
7930,28.0,438140.0,102.09.06
7944,28.0,460280.0,102.09.07
7962,28.0,236110.0,102.09.07
7965,31.0,230600.0,102.09.09
7986,33.44629014396456,451500.0,102.09.10
8000,36.0,430170.0,102.09.11
8014,35.95143159084765,406890.0,102.09.12
8028,36.19527383002236,389110.0,102.09.13
8042,36.5,387700.0,102.09.14
8056,36.50800356339085,213280.0,102.09.15
8067,36.50808047337278,211250.0,102.09.16
8084,36.5,381860.0,102.09.17
8098,36.5,378030.0,102.09.18
8116,36.5,190350.0,102.09.18
8119,36.4,19510.0,102.09.20
8133,36.4,19510.0,102.09.20
8148,36.5,185400.0,102.09.23
8169,36.5,366090.0,102.09.24
8183,33.59607167096512,368350.0,102.09.25
8197,28.485028979507348,386480.0,102.09.26
8211,26.3,401590.0,102.09.27
8225,26.3,408630.0,102.09.28
8239,26.38136267232237,226320.0,102.09.29
8246,26.56489940184883,220680.0,102.09.30
8267,27.604873871068204,385320.0,102.10.01
8281,29.950776083142124,370450.0,102.10.02
8295,31.247205429764783,363920.0,102.10.03
8309,31.193487918517715,369160.0,102.10.04
8323,30.79767671005549,385660.0,102.10.05
8337,30.70813937217221,214390.0,102.10.06
8344,34.9618830941547,199990.0,102.10.07
8364,35.20114768782891,357240.0,102.10.08
8378,34.9508371775158,351180.0,102.10.09
8392,32.91856928059218,345840.0,102.10.10
8406,30.79387087517934,348500.0,102.10.11
8420,30.591485467051253,360560.0,102.10.12
8438,30.588313601396692,183290.0,102.10.12
8441,29.36945470831934,178620.0,102.10.14
8462,28.919157713794583,349050.0,102.10.15
8476,27.39809708625384,345260.0,102.10.16
8490,26.320128021731907,346035.0,102.10.17
8504,25.9559885109688,341195.0,102.10.18
8518,26.63302741635688,344320.0,102.10.19
8532,27.678853383458648,191520.0,102.10.20
8539,27.665110876451955,189400.0,102.10.21
8561,27.382344671998727,352834.0,102.10.22
8576,26.94513705628131,366054.0,102.10.23
8591,26.708848287472748,362330.0,102.10.24
8606,26.69965343767468,357800.0,102.10.25
8621,26.54540140728018,360980.0,102.10.26
8640,26.406374944469125,180080.0,102.10.26
8644,26.093476503867915,173220.0,102.10.28
8666,26.158974852355648,337805.0,102.10.29
