,P,Q,t
3797,3.686154527504568,54191.0,101.11.07
3810,3.293443889141299,44020.0,101.11.08
3823,3.878317016617287,31052.0,101.11.09
3836,5.229059988787142,34781.5,101.11.10
3849,5.90528964069888,19774.5,101.11.10
3853,3.732926864423881,34689.0,101.11.12
3875,3.5954894036644744,56788.5,101.11.13
3888,2.654845982637517,51893.5,101.11.14
3900,2.2940527141736218,56076.0,101.11.15
3914,2.830307682186013,45599.0,101.11.16
3926,3.666176987798609,36963.0,101.11.17
3939,4.081191204805622,17646.0,101.11.17
3943,3.795230586540521,25684.5,101.11.19
3965,3.937984030321589,43269.5,101.11.20
3978,3.892467125315684,34449.0,101.11.21
3991,3.213468188495875,44245.0,101.11.22
4004,3.1894507283275595,47918.0,101.11.23
4017,3.58627688937098,46556.5,101.11.24
4030,3.6563615749726166,26019.5,101.11.24
4034,3.719794369936013,25239.5,101.11.26
4056,3.749695760165732,46098.5,101.11.27
4069,3.503666025537042,43153.0,101.11.28
4082,3.2091200870393037,36765.0,101.11.29
4095,3.420366021540205,37047.0,101.11.30
4108,5.2065333955006405,34316.0,101.12.01
4121,8.323023850085178,11740.0,101.12.01
4125,10.125922178272466,16306.5,101.12.03
4147,9.40726821192053,36240.0,101.12.04
4160,7.570239171715346,44236.0,101.12.05
4173,7.36416580153445,39493.0,101.12.06
4186,7.77261656870239,37939.0,101.12.07
4199,6.216748645849927,50216.0,101.12.08
4212,5.426482206243741,27467.5,101.12.08
4216,5.636288583801713,27132.5,101.12.10
4238,6.085042176810504,45167.0,101.12.11
4251,7.358463665776155,37244.5,101.12.12
4264,6.748181586837943,45190.5,101.12.13
4277,6.178240260851188,49683.5,101.12.14
4290,6.833272249961393,48567.5,101.12.15
4303,7.147791027368337,24864.5,101.12.15
4307,7.251694419529697,25643.0,101.12.17
4329,8.050810619296039,40925.5,101.12.18
4342,10.32774206794169,31659.5,101.12.19
4355,11.524343269134484,29959.0,101.12.20
4367,10.024913736501686,35791.5,101.12.21
4381,8.869708908350031,22209.5,101.12.21
4397,13.651442724458205,16150.0,101.12.24
4419,13.836591307203852,36536.0,101.12.25
4432,13.557270737768766,40439.5,101.12.26
4445,13.990379101624722,40807.0,101.12.27
4458,15.2307758720668,38801.5,101.12.28
4471,14.449352988967256,42464.5,101.12.29
4484,13.528828865726046,24416.5,101.12.29
4488,20.88099036982164,17549.0,101.12.31
4511,19.046817517394608,42757.5,102.01.01
4525,16.246499380093034,47184.5,102.01.02
4539,14.793509586913896,37994.5,102.01.03
4553,13.04275672169343,37769.5,102.01.04
4567,13.44927342136554,39947.5,102.01.05
4581,15.832127057401149,18196.5,102.01.05
4585,19.832556593223924,16543.5,102.01.07
4609,21.18666366949792,31140.5,102.01.08
4623,22.80623642675148,29239.5,102.01.09
4637,22.184467375934283,29702.0,102.01.10
4651,22.545249551677,28160.5,102.01.11
4665,23.900170648464165,29300.0,102.01.12
4679,24.022038397431945,16199.0,102.01.12
4683,20.791696810648517,21148.5,102.01.14
4707,21.582272759985607,34737.5,102.01.15
4721,22.37592485253504,29329.0,102.01.16
4735,21.485907405946843,31697.5,102.01.17
4749,19.4808734296214,35103.0,102.01.18
4763,18.730845314303707,38116.0,102.01.19
4777,19.23485675127171,18970.5,102.01.19
4781,25.3993488828435,11211.5,102.01.21
4805,26.734932520486822,22636.5,102.01.22
4819,25.44811235447045,26541.0,102.01.23
4833,23.7987333060526,26881.0,102.01.24
4847,24.29881891508598,22564.0,102.01.25
4861,23.27819141424839,28326.0,102.01.26
4875,22.584321332800823,17527.0,102.01.26
4879,14.795832669005105,25088.0,102.01.28
4903,14.714355419243638,39452.0,102.01.29
4917,14.486904518503373,29346.0,102.01.30
4931,14.064510183739866,26586.5,102.01.31
4945,13.905928633723628,26945.5,102.02.01
4959,14.515265664832953,29812.0,102.02.02
4973,14.935609149333148,14471.0,102.02.02
5000,13.006602515439385,24369.5,102.02.05
5014,12.32180795631691,58054.5,102.02.06
5028,11.284458969304836,68235.5,102.02.07
5042,10.750908790352415,63518.5,102.02.08
5056,10.744714857774095,28968.0,102.02.08
5071,6.881935468312917,20734.0,102.02.13
5075,5.818222591156319,40356.5,102.02.14
5088,5.1560907424381295,32730.0,102.02.15
5102,6.85412654619868,27365.5,102.02.16
5114,8.592752605514079,27058.0,102.02.17
5130,9.4985859375,12800.0,102.02.17
5144,7.7790331996309074,26551.5,102.02.19
5158,6.140886553764538,49010.0,102.02.20
5172,3.955507272539715,38776.0,102.02.21
5186,4.105678357867499,31690.5,102.02.22
5200,6.5711231846511415,33774.5,102.02.23
5214,8.194130913240766,18401.5,102.02.23
5230,8.621304128902317,19860.0,102.02.26
5244,7.676181854225865,37832.5,102.02.27
5258,5.741590493601462,34461.0,102.02.28
5272,4.842366842281573,32837.0,102.03.01
5286,5.377676945753013,34601.0,102.03.02
5300,5.792910560197233,18252.5,102.03.02
5304,5.733913304334783,20001.0,102.03.04
5328,4.714262182914777,39461.0,102.03.05
5342,3.785804611222209,34004.0,102.03.06
5356,4.104976389393389,30283.0,102.03.07
5370,4.48335837716003,31944.0,102.03.08
5384,5.188610628850616,32543.5,102.03.09
5396,5.714806117028711,35769.0,102.03.10
5412,5.756401019016494,19430.5,102.03.10
5426,4.3,17569.0,102.03.12
5440,4.43618138869895,32174.0,102.03.13
5454,4.2586275692479,32329.5,102.03.14
5468,3.884299737166765,37286.0,102.03.15
5482,3.7459564024132224,41355.5,102.03.16
5496,3.697448839130036,21794.0,102.03.16
5500,3.977504367725584,20319.5,102.03.18
5524,3.941825079711023,37165.5,102.03.19
5538,3.943115137261733,34441.5,102.03.20
5552,3.682889507450023,33590.5,102.03.21
5566,3.308145497576919,35492.0,102.03.22
5580,3.1873240465637327,41062.0,102.03.23
5594,3.1090888012984004,21565.0,102.03.23
5598,4.721507183945786,19035.5,102.03.25
5622,4.543494112285551,34011.5,102.03.26
5636,5.282491924654303,27553.0,102.03.27
5650,5.612726158725582,27746.0,102.03.28
5664,4.102962447844228,35950.0,102.03.29
5678,3.4554047221800896,39558.0,102.03.30
5691,3.4097246631517284,37554.0,102.03.31
5696,3.911559533496068,36870.0,102.04.01
5720,3.83455730369866,41123.0,102.04.02
5734,3.58261744687915,48192.0,102.04.03
5748,3.7818853827199743,25162.0,102.04.03
5766,4.934302865718573,27986.0,102.04.06
5778,3.9788893293452015,55498.0,102.04.07
5783,2.7688930035709567,56707.5,102.04.08
5806,2.267037204522097,60812.5,102.04.09
5820,2.586723460295903,48597.0,102.04.10
5834,4.013156754320581,28844.5,102.04.11
5848,5.237693867934193,24404.5,102.04.12
5862,7.356675022667875,28123.5,102.04.13
5876,8.515343151410145,15583.5,102.04.13
5880,4.972764491146668,29311.0,102.04.15
5904,4.21308887578691,52579.0,102.04.16
5918,3.525196259050212,42609.5,102.04.17
5932,4.352804173354737,31150.0,102.04.18
5946,5.353145841302576,30063.5,102.04.19
5960,5.853888839694205,33879.0,102.04.20
5974,6.306701228878648,15624.0,102.04.20
5978,11.15600294171723,16317.0,102.04.22
6002,11.343845187387002,32633.0,102.04.23
6016,8.186849475348211,40169.5,102.04.24
6030,5.707025347306848,41030.0,102.04.25
6043,7.375321659236154,29495.5,102.04.26
6058,10.18635112402508,26156.0,102.04.27
6072,10.287215436872156,13837.0,102.04.27
6076,12.787000298082338,15096.5,102.04.29
6100,13.814500417478431,28744.0,102.04.30
6115,16.70533414499591,26283.5,102.05.01
6130,19.07123304436512,24512.5,102.05.02
6145,19.63525255038567,30142.5,102.05.03
6160,17.443348141511432,40180.5,102.05.04
6175,15.582415752127586,21914.5,102.05.04
6179,16.27279468661336,15508.0,102.05.06
6205,16.426367571138037,28764.5,102.05.07
6220,16.562519163893352,26743.0,102.05.08
6235,15.932021041914137,26518.5,102.05.09
6250,15.681090831918508,28272.0,102.05.10
6265,12.544752194114611,38740.0,102.05.11
6280,10.312659574468086,23500.0,102.05.11
6284,13.466961208800916,16975.5,102.05.13
6309,11.68320892320892,34965.0,102.05.14
6324,8.533043561854537,36408.0,102.05.15
6339,7.100255178217553,18418.5,102.05.15
6353,7.0,16723.0,102.05.17
6369,7.748241289536365,36106.0,102.05.18
6384,8.393798689573337,19383.0,102.05.18
6388,9.451890967662,20177.5,102.05.20
6413,11.12253622421999,33092.5,102.05.21
6428,11.06143090118386,33112.0,102.05.22
6443,9.418702743643651,38288.5,102.05.23
6457,10.748619897397164,31773.0,102.05.24
6473,14.41727117862086,28177.0,102.05.25
6488,16.311162084784932,14495.5,102.05.25
6492,15.978561803932353,18182.5,102.05.27
6518,16.619334999923318,32601.5,102.05.28
6533,18.35338776294304,26027.5,102.05.29
6548,20.741255557341045,28003.5,102.05.30
6563,23.626331208282707,30038.5,102.05.31
6577,28.49594753982924,28402.5,102.06.01
6592,30.76608171285317,14759.0,102.06.01
6595,30.31754739336493,16880.0,102.06.03
6621,30.995284087636094,26039.5,102.06.04
6635,31.095068934845457,17988.0,102.06.05
6651,29.827464057772573,22640.5,102.06.06
6665,30.1999981350938,26811.0,102.06.07
6680,30.28839305157713,29848.5,102.06.08
6694,30.01175405798392,16849.5,102.06.08
6697,32.18298368298368,17589.0,102.06.10
6723,31.17163508809226,37631.0,102.06.11
6738,30.28406845624189,20042.0,102.06.11
6754,29.040126809240448,19241.5,102.06.14
6769,28.000442483314693,40679.5,102.06.15
6784,27.067282395745877,21438.0,102.06.15
6787,23.99533258111567,18168.5,102.06.17
6812,18.039085722771546,40403.5,102.06.18
6826,11.844451778511184,40905.0,102.06.19
6840,11.011184332652682,32322.0,102.06.20
6854,13.067962375119285,25674.5,102.06.21
6868,14.17090402989976,31973.5,102.06.22
6882,14.12807378076287,19951.0,102.06.22
6885,13.328787260106166,19592.0,102.06.24
6910,13.47675694157537,35096.5,102.06.25
6924,13.12645240369883,27738.5,102.06.26
6939,12.44553702795488,12234.0,102.06.26
6953,28.410812931575645,6372.0,102.06.28
6968,27.11537058208265,20555.5,102.06.29
6982,26.533387386752214,14183.5,102.06.29
6985,28.89783105813873,14431.0,102.07.01
7010,26.95487651436172,27817.0,102.07.02
7024,23.490175530521352,28627.5,102.07.03
7038,22.149328823591585,28383.0,102.07.04
7052,24.22731431060771,20659.5,102.07.05
7066,26.40466462264151,21200.0,102.07.06
7080,25.451928811577258,13682.0,102.07.06
7084,24.86118519826901,16984.5,102.07.08
7109,22.33791443059086,37174.5,102.07.09
7125,21.595618072877823,38887.0,102.07.10
7139,26.131937442123675,34016.5,102.07.11
7154,23.428197775797265,38710.5,102.07.12
7166,20.11129054054054,29600.0,102.07.13
7181,23.458076985021744,6209.0,102.07.13
7184,15.711805894805408,6141.0,102.07.15
7210,14.04539095114521,17726.0,102.07.16
7224,15.384334701055096,23884.0,102.07.17
7240,14.472264239210949,25651.0,102.07.18
7254,8.91930226636109,23562.0,102.07.19
7269,5.059844035781983,30071.0,102.07.20
7283,4.947835959921454,19861.0,102.07.20
7286,8.175304150385466,18938.0,102.07.22
7311,8.212582001458983,37697.5,102.07.23
7325,8.55844018065533,32991.0,102.07.24
7340,9.312498220929996,24591.5,102.07.25
7355,11.352766679630871,28283.0,102.07.26
7369,12.110410834776136,30900.5,102.07.27
7384,11.909393180504718,12977.5,102.07.27
7387,15.119986396871278,14702.5,102.07.29
7412,14.777064415574356,25824.5,102.07.30
7426,13.771934061721296,26085.0,102.07.31
7440,12.60863033873343,30555.0,102.08.01
7454,12.824194447176058,30507.0,102.08.02
7468,13.904277673545966,31980.0,102.08.03
7482,13.990952241429827,17065.0,102.08.03
7485,14.060452065471551,16679.0,102.08.05
7510,14.805454104942545,28892.0,102.08.06
7524,16.30558733870631,23947.0,102.08.07
7538,17.708563924584933,26652.5,102.08.08
7552,16.22490364093906,31393.0,102.08.09
7566,15.075456305088542,31256.5,102.08.10
7580,16.006636449736163,14782.0,102.08.10
7583,17.280604671044962,12866.5,102.08.12
7608,18.55498007197307,25843.0,102.08.13
7622,18.891910515566245,26194.5,102.08.14
7636,18.958607217657484,24828.0,102.08.15
7650,19.59332474617366,26396.0,102.08.16
7664,19.776692555945665,28197.0,102.08.17
7678,20.39173812541943,13411.0,102.08.17
7681,16.956234566528,22475.5,102.08.19
7707,15.683753253670744,49751.5,102.08.20
7722,14.635225106320576,27276.0,102.08.20
7739,12.180710682459612,22499.5,102.08.23
7752,10.958918178705924,45275.5,102.08.24
7767,9.751958201615736,22776.0,102.08.24
7770,9.903195859787656,18743.0,102.08.26
7795,13.06452528215265,31366.0,102.08.27
7809,15.12340248681108,29475.5,102.08.28
7822,14.715675884528345,27175.5,102.08.29
7837,16.2648615797546,26080.0,102.08.30
7851,15.703283329300753,28931.0,102.08.31
7865,15.82104144527099,13174.0,102.08.31
7868,19.719844318979053,14966.5,102.09.02
7893,15.711225556685882,35388.0,102.09.03
7907,14.75046036550615,39479.5,102.09.04
7921,15.826735590242585,36997.5,102.09.05
7935,16.811617733796446,30518.0,102.09.06
7949,20.0050581970199,28824.5,102.09.07
7963,20.1673950510895,16246.0,102.09.07
7966,30.272785099994916,9825.5,102.09.09
7991,28.97898909395973,23840.0,102.09.10
8005,24.92362582486178,28035.0,102.09.11
8019,26.0843339718731,21403.0,102.09.12
8033,36.596212294769,13095.0,102.09.13
8047,39.726105378451614,17347.0,102.09.14
8061,39.78377669861189,11634.5,102.09.14
8070,33.93703951550842,14943.5,102.09.16
8089,32.82587630261199,29556.0,102.09.17
8103,32.29775463500381,30151.0,102.09.18
8117,32.86972037197928,15538.5,102.09.18
8132,50.625985328442816,8997.0,102.09.21
8146,47.4378789675728,16020.5,102.09.22
8149,43.55394943673042,15268.0,102.09.23
8174,35.75184395070694,22031.5,102.09.24
8188,25.795985934286747,31850.5,102.09.25
8202,21.001370983331107,33625.5,102.09.26
8216,21.953649813835,30618.0,102.09.27
8230,25.879851116625307,30225.0,102.09.28
8244,27.806038631419337,15169.0,102.09.28
8247,22.15442908998281,15703.0,102.09.30
8272,24.29400136798905,29240.0,102.10.01
8286,27.240696171421288,27464.5,102.10.02
8300,29.530806602362794,26748.0,102.10.03
8314,34.377223534315085,21594.0,102.10.04
8328,40.29413756731249,27019.5,102.10.05
8342,41.13719171325221,18246.0,102.10.05
8369,25.57020525629887,18416.0,102.10.08
8383,24.136762411209872,25763.0,102.10.09
8397,25.247202741397928,21303.0,102.10.10
8411,28.258055449834583,34157.0,102.10.11
8425,31.84320394167388,37547.5,102.10.12
8439,35.58809846366702,17346.5,102.10.12
8442,30.060014233428223,19672.0,102.10.14
8467,28.83322005850891,33841.0,102.10.15
8481,24.82776698378668,29852.0,102.10.16
8495,24.674043870967743,29062.5,102.10.17
8509,28.942827164441603,25018.0,102.10.18
8523,34.22998518727517,21265.5,102.10.19
8537,37.82709047470656,9627.0,102.10.19
