,P,Q,t
5322,4.78,2258.0,102.03.05
5336,4.554130273871206,4053.0,102.03.06
5350,4.82918467583497,4072.0,102.03.07
5364,4.427074370006146,4881.0,102.03.08
5378,3.220613351406304,5902.0,102.03.09
5391,3.108311270125224,5590.0,102.03.10
5407,3.48,2292.0,102.03.10
5420,4.29,2499.0,102.03.12
5434,3.695784678319078,5378.0,102.03.13
5448,3.1235955786736023,4614.0,102.03.14
5462,3.104630755864466,3453.0,102.03.15
5476,3.2922514432328422,3118.0,102.03.16
5489,3.4466327180140035,3142.0,102.03.17
5506,3.46,1742.0,102.03.17
5518,4.02,1533.0,102.03.19
5532,3.1781144119813405,4073.0,102.03.20
5546,3.314472159234064,3969.0,102.03.21
5560,3.5095869234668022,3946.0,102.03.22
5574,2.831959223300971,5150.0,102.03.23
5587,2.4826026778998047,6647.0,102.03.24
5604,2.34,4014.0,102.03.24
5616,2.43,2801.0,102.03.26
5630,2.6030153452685423,3910.0,102.03.27
5644,3.434348484848485,2640.0,102.03.28
5658,3.937080799304953,3453.0,102.03.29
5672,4.298283100107643,3716.0,102.03.30
5685,3.921632653061224,3822.0,102.03.31
5702,3.41,2028.0,102.03.31
5714,3.41,3103.0,102.04.02
5728,3.377131194228213,5267.0,102.04.03
5736,3.836032064128256,3493.0,102.04.04
5752,4.66,1329.0,102.04.04
5761,5.62,1340.0,102.04.06
5773,4.900909090909091,3685.0,102.04.07
5789,4.49,2345.0,102.04.07
5800,4.79,3308.0,102.04.09
5814,3.6771554609066017,6574.0,102.04.10
5828,3.1256743389766024,5257.0,102.04.11
5842,4.125147555755801,4439.0,102.04.12
5856,4.517510758776896,4415.0,102.04.13
5869,3.9441714922049,4490.0,102.04.14
5886,3.16,2523.0,102.04.14
5898,4.49,2581.0,102.04.16
5912,4.318789808917198,3925.0,102.04.17
5926,3.9029076620825145,4072.0,102.04.18
5940,3.71636818290069,4199.0,102.04.19
5954,4.35991347342398,2427.0,102.04.20
5967,6.928080808080808,1782.0,102.04.21
5984,8.28,826.0,102.04.21
5996,14.32,1115.0,102.04.23
6010,12.325358636217434,3109.0,102.04.24
6024,9.50669306008384,4294.0,102.04.25
6038,8.177178130511464,3969.0,102.04.26
6052,8.267176808566205,3829.0,102.04.27
6065,9.134558979808713,3764.0,102.04.28
6082,10.42,1604.0,102.04.28
6094,11.86,1513.0,102.04.30
6109,12.443983572895275,3409.0,102.05.01
6124,13.05568503937008,3810.0,102.05.02
6139,13.851585874799358,3115.0,102.05.03
6154,14.705706214689265,2832.0,102.05.04
6168,14.852298570994224,3289.0,102.05.05
6186,15.13,1658.0,102.05.05
6199,17.44,1227.0,102.05.07
6214,15.2493545751634,3672.0,102.05.08
6229,12.150818330605563,4888.0,102.05.09
6244,10.052947312115538,3739.0,102.05.10
6259,9.5358456028651,2513.0,102.05.11
6272,12.59579319487406,2263.0,102.05.12
6290,16.57,1046.0,102.05.12
6303,17.38,823.0,102.05.14
6318,15.7831374786081,1753.0,102.05.15
6333,13.248840312931431,2173.0,102.05.16
6347,13.919428409734014,1767.0,102.05.17
6363,16.543903772553307,1829.0,102.05.18
6377,16.970224873795317,2179.0,102.05.19
6395,18.18,874.0,102.05.19
6408,19.69,1329.0,102.05.21
6422,19.221149897330594,2922.0,102.05.22
6437,18.64047434656341,3099.0,102.05.23
6452,17.980341371750704,3193.0,102.05.24
6467,16.538148267008985,3116.0,102.05.25
6481,15.232766146993317,2245.0,102.05.26
6499,15.08,816.0,102.05.26
6512,17.18,769.0,102.05.28
6527,19.209916094584287,1311.0,102.05.29
6542,22.643523523523523,999.0,102.05.30
6557,23.662176744186045,1075.0,102.05.31
6571,25.3606456241033,1394.0,102.06.01
6586,26.55400118553646,1687.0,102.06.02
6602,26.6,911.0,102.06.02
6615,28.06,942.0,102.06.04
6629,28.873204747774484,1348.0,102.06.05
6645,28.35640495867769,968.0,102.06.06
6659,26.397263385613847,1849.0,102.06.07
6674,27.814343707713125,2217.0,102.06.08
6688,29.23869565217391,1702.0,102.06.09
6704,28.43,772.0,102.06.09
6717,33.01,548.0,102.06.11
6731,35.035000000000004,872.0,102.06.12
6747,38.46,324.0,102.06.12
6763,33.42,949.0,102.06.15
6777,32.04956783369803,1828.0,102.06.16
6794,30.57,879.0,102.06.16
6806,28.02,1418.0,102.06.18
6820,25.609301110385367,3062.0,102.06.19
6834,20.38609785202864,3352.0,102.06.20
6848,18.179834829443447,2785.0,102.06.21
6862,21.120117504051866,2468.0,102.06.22
6876,20.4738,3250.0,102.06.23
6892,19.04,1859.0,102.06.23
6904,16.62,2333.0,102.06.25
6918,15.047648191739782,4673.0,102.06.26
6933,13.570475076058974,4273.0,102.06.27
6947,13.423412762520192,2476.0,102.06.28
6962,15.626838143036387,797.0,102.06.29
6976,18.659776119402984,536.0,102.06.30
6992,15.39,282.0,102.06.30
7004,18.92,2032.0,102.07.02
7018,18.42081716036772,2937.0,102.07.03
7032,18.22598799126637,1832.0,102.07.04
7046,19.582653261402648,2039.0,102.07.05
7060,21.166913580246916,1944.0,102.07.06
7074,21.296524419156,2109.0,102.07.07
7091,20.33,1277.0,102.07.07
7103,19.53,1577.0,102.07.09
7119,20.930315196998123,2665.0,102.07.10
7133,23.59574034660991,3289.0,102.07.11
7148,27.351093484419263,3530.0,102.07.12
7161,32.08121124431583,2419.0,102.07.13
7176,32.620877727042114,1971.0,102.07.14
7191,34.75,881.0,102.07.14
7204,28.45,1100.0,102.07.16
7218,24.82049689440994,2898.0,102.07.17
7234,20.3324765287998,3941.0,102.07.18
7248,18.28559051306873,4132.0,102.07.19
7263,17.538660618996797,3748.0,102.07.20
7277,18.77050676848317,2881.0,102.07.21
