,P,Q,t
2110,21.801297419263857,7091.0,101.06.20
2122,24.028836021076163,6263.0,101.06.21
2134,19.729657794676807,7890.0,101.06.22
2146,17.20985324947589,6678.0,101.06.23
2161,18.824074074074076,2160.0,101.06.23
2173,16.65021459227468,6990.0,101.06.26
2184,15.817631578947369,11400.0,101.06.27
2196,13.828070175438596,10260.0,101.06.28
2208,14.548947368421052,9500.0,101.06.29
2220,17.929635761589402,6040.0,101.06.30
2232,20.90683624801272,6290.0,101.07.01
2247,21.406153846153845,3900.0,101.07.01
2256,20.115498154981548,5420.0,101.07.03
2268,20.172449536279323,9165.0,101.07.04
2280,20.34626577840112,5704.0,101.07.05
2292,17.020380037586136,4789.0,101.07.06
2304,15.45839416058394,4110.0,101.07.07
2316,17.003237198351975,3398.0,101.07.08
2331,16.78611898016997,2118.0,101.07.08
2340,21.85,1200.0,101.07.10
2352,21.55454545454545,2200.0,101.07.11
2364,20.20357142857143,2240.0,101.07.12
2376,21.979617834394904,3140.0,101.07.13
2388,23.52913907284768,3020.0,101.07.14
2400,23.8989847715736,2364.0,101.07.15
2415,24.436655948553057,1244.0,101.07.15
2423,29.358695652173918,920.0,101.07.17
2435,28.95601703940362,1878.0,101.07.18
2447,25.571860095389507,1258.0,101.07.19
2459,27.942857142857143,1400.0,101.07.20
2471,28.969055374592838,3070.0,101.07.21
2489,27.723350253807105,1970.0,101.07.21
2506,19.6,500.0,101.07.24
2518,22.83333333333333,1200.0,101.07.25
2530,22.931818181818183,2200.0,101.07.26
2542,16.472727272727273,4180.0,101.07.27
2554,12.758035714285716,4480.0,101.07.28
2566,11.090909090909092,3300.0,101.07.29
2581,10.3,1500.0,101.07.29
2590,21.548648648648648,3700.0,101.07.31
2602,22.65886736214605,6710.0,101.08.01
2614,22.23125,6880.0,101.08.02
2625,19.526627218934912,5070.0,101.08.03
2638,19.45724907063197,3228.0,101.08.04
2650,21.81757250792103,4103.0,101.08.05
2665,21.72024096385542,2075.0,101.08.05
2674,16.711595615103533,4105.0,101.08.07
2686,19.30319978121154,7313.0,101.08.08
2698,18.58956754346857,6729.0,101.08.09
2710,14.476206837313176,5821.0,101.08.10
2722,13.903703703703703,2700.0,101.08.11
2734,16.611509874708005,4709.0,101.08.12
2749,16.807519145973544,4309.0,101.08.12
2758,22.6265306122449,1960.0,101.08.14
2770,21.158901251738527,5752.0,101.08.15
2782,20.236810551558754,6672.0,101.08.16
2794,17.7195,4000.0,101.08.17
2806,15.67769784172662,2780.0,101.08.18
2818,18.05121951219512,4100.0,101.08.19
2833,17.88606557377049,2440.0,101.08.19
2842,20.599836333878887,3055.0,101.08.21
2854,21.67078108204944,5582.0,101.08.22
2866,23.37858938340973,6763.0,101.08.23
2878,23.948906560636186,6036.0,101.08.24
2890,24.126984126984127,2520.0,101.08.25
2902,21.58287002253944,3993.0,101.08.26
2917,21.34445462878093,3273.0,101.08.26
2926,21.337007874015747,4445.0,101.08.28
2938,19.14417086110733,7351.0,101.08.29
2950,16.93256191636216,4926.0,101.08.30
2962,17.07336956521739,3680.0,101.08.31
2974,16.557777777777776,2700.0,101.09.01
2985,19.89937106918239,2385.0,101.09.02
2999,20.86245353159851,1345.0,101.09.02
3010,17.0630289532294,4939.0,101.09.05
3022,16.785525695426685,6363.0,101.09.06
3034,14.087225661226787,3554.0,101.09.07
3046,12.43132530120482,2490.0,101.09.08
3058,19.0969111969112,3885.0,101.09.09
3073,20.077021276595744,3525.0,101.09.09
3082,19.61481481481481,1620.0,101.09.11
3094,18.674675324675324,3080.0,101.09.12
3106,14.076689728579032,3758.0,101.09.13
3118,13.75481903212688,4918.0,101.09.14
3130,14.233909648633574,5379.0,101.09.15
3142,14.360638165274834,8023.0,101.09.16
3157,15.034042553191489,5264.0,101.09.16
3166,12.132547864506629,8148.0,101.09.18
3178,10.866929945054943,11648.0,101.09.19
3190,8.846511627906978,6880.0,101.09.20
3202,11.165350877192983,4560.0,101.09.21
3214,12.53882279273638,3194.0,101.09.22
3226,11.28162610323616,3739.0,101.09.23
3241,11.539130434782608,1725.0,101.09.23
3250,14.908092485549131,3460.0,101.09.25
3262,15.029166666666669,7200.0,101.09.26
3275,14.039697950377562,9270.0,101.09.27
3288,13.23963963963964,9435.0,101.09.28
3301,11.421617752326414,6985.0,101.09.29
3314,9.736876355748374,4610.0,101.09.30
3328,10.786274509803922,1530.0,101.09.30
3341,13.336483371748436,6074.0,101.10.03
3354,12.354329608938547,10024.0,101.10.04
3367,11.423747680890536,5390.0,101.10.05
3380,12.13379040156709,5105.0,101.10.06
3393,12.567231021299836,9155.0,101.10.07
3409,13.087431693989071,5490.0,101.10.07
3418,13.6,4320.0,101.10.09
3430,12.12674253200569,7030.0,101.10.10
3442,10.951254401408452,9088.0,101.10.11
3454,11.467009930121366,10876.0,101.10.12
3466,12.277096310493532,8348.0,101.10.13
3479,12.44479578392622,7590.0,101.10.14
3495,11.672727272727272,3740.0,101.10.14
3504,14.452173913043476,920.0,101.10.16
3517,14.859170653907498,2508.0,101.10.17
3530,12.428515433610976,6123.0,101.10.18
3543,11.453720405862455,8870.0,101.10.19
3556,11.334699999999998,10000.0,101.10.20
3569,10.958483121437968,11405.0,101.10.21
3584,10.64459930313589,5740.0,101.10.21
3593,9.611367191573676,9589.0,101.10.23
3606,9.259654004355191,16532.0,101.10.24
3619,8.449134758437083,12771.0,101.10.25
3632,7.606146904356832,13519.0,101.10.26
3645,6.592148348101637,17041.0,101.10.27
3658,6.580099236269884,20557.0,101.10.28
3675,7.028740965468011,11207.0,101.10.28
3684,6.940079956102532,12757.0,101.10.30
3697,6.585876712328767,21900.0,101.10.31
3710,5.505321129382564,12892.0,101.11.01
3723,5.826224559353394,10269.0,101.11.02
3736,7.077593304061471,14576.0,101.11.03
3749,7.22987349489407,13122.0,101.11.04
3766,7.157204895380971,5066.0,101.11.04
3775,6.410680791941646,5758.0,101.11.06
3788,5.906281424828269,14121.0,101.11.07
3801,5.120128101674399,19828.0,101.11.08
3814,4.924914451788309,21333.0,101.11.09
3827,5.781522836235175,15852.0,101.11.10
3840,5.858942681550233,15946.0,101.11.11
3857,5.200682593856656,9962.0,101.11.11
3866,4.729145728643216,2985.0,101.11.13
3879,5.003660591208455,6529.0,101.11.14
3892,5.863361661945231,8472.0,101.11.15
3905,5.351512367954858,15241.0,101.11.16
3918,5.515789473684212,15656.0,101.11.17
3931,7.116326752006943,9218.0,101.11.18
3947,7.660258064516129,3875.0,101.11.18
3956,6.58580189169525,9621.0,101.11.20
3969,5.36123595505618,21538.0,101.11.21
3982,4.249905425156908,23262.0,101.11.22
3995,3.846393371601863,18466.0,101.11.23
4008,3.997779948494806,11261.0,101.11.24
4021,6.069193183172446,8391.0,101.11.25
4038,7.1,4251.0,101.11.25
4047,8.006403940886699,3045.0,101.11.27
4060,7.518776550552252,5885.0,101.11.28
4073,6.168209750102417,12205.0,101.11.29
4086,5.839911534535556,14695.0,101.11.30
4099,5.851036712954156,10514.0,101.12.01
4112,7.252551020408164,10976.0,101.12.02
4129,8.371754143646408,5792.0,101.12.02
4138,7.720803488009966,6422.0,101.12.04
