,P,Q,t
3117,15.045921822099109,12996.0,101.09.14
3129,17.783336616111878,10154.0,101.09.15
3141,22.147008887120307,15078.0,101.09.16
3156,23.969690480825385,10274.0,101.09.16
3165,14.952944707930598,16657.0,101.09.18
3177,15.545063300764172,26303.0,101.09.19
3189,17.11042834716304,17836.0,101.09.20
3201,17.887347081440055,17166.0,101.09.21
3213,14.347632008709851,25718.0,101.09.22
3225,12.980538027233475,24088.0,101.09.23
3240,14.343316090389328,7346.0,101.09.23
3249,14.83092715231788,15100.0,101.09.25
3261,15.54842387659289,29820.0,101.09.26
3274,14.449091665511023,36055.0,101.09.27
3287,12.080621385644632,44095.0,101.09.28
3300,9.952783167738165,42775.0,101.09.29
3313,9.053133795837462,25225.0,101.09.30
3327,10.37907869481766,5210.0,101.09.30
3340,12.603580869983178,12483.0,101.10.03
3353,12.60032838863096,26493.0,101.10.04
3366,12.55646730522664,26518.0,101.10.05
3379,12.64311985596708,31104.0,101.10.06
3392,12.522725137814254,40453.0,101.10.07
3408,12.344448002928123,21857.0,101.10.07
3417,11.846984678909052,9203.0,101.10.09
3429,13.844019080973371,16561.0,101.10.10
3441,13.929925437338689,20922.0,101.10.11
3453,11.835006897344522,34796.0,101.10.12
3465,9.386498943729594,52070.0,101.10.13
3478,8.759512930640591,43772.0,101.10.14
3494,10.459130972630277,12934.0,101.10.14
3503,10.683217131474104,20080.0,101.10.16
3516,12.426179430017472,33194.0,101.10.17
3529,13.924968464791869,26954.0,101.10.18
3542,11.306525366124946,32366.0,101.10.19
3555,10.421202318371748,37095.0,101.10.20
3568,10.289575861350857,43217.0,101.10.21
3583,10.008077734501786,24648.0,101.10.21
3592,7.609952606635071,34182.0,101.10.23
3605,7.603208399104291,54482.0,101.10.24
3618,8.027848451327435,36160.0,101.10.25
3631,7.775319496492745,41628.0,101.10.26
3644,6.053529236417265,63739.0,101.10.27
3657,5.337306169710057,63909.0,101.10.28
3674,5.5036857120826586,25938.0,101.10.28
3683,5.269839226370467,33401.0,101.10.30
3696,5.3522795097505576,53279.0,101.10.31
3709,5.841372497679179,42011.0,101.11.01
3722,6.507636821616671,52404.0,101.11.02
3735,6.356460476707777,62596.0,101.11.03
3748,5.782308950689413,64185.0,101.11.04
3765,5.587539234149404,31860.0,101.11.04
3774,6.358133883539661,21810.0,101.11.06
3787,5.3742073025216754,62855.0,101.11.07
3800,4.632347866238942,82296.0,101.11.08
3813,4.178700418822371,81180.0,101.11.09
3826,3.787271179735545,83417.0,101.11.10
3839,3.8638399855299648,66344.0,101.11.11
3856,4.267934021701085,22856.0,101.11.11
3865,5.72355935554018,20234.0,101.11.13
3878,5.323630405776627,50964.0,101.11.14
3891,4.491980210701591,62458.0,101.11.15
3904,3.845462186113037,67819.0,101.11.16
3917,3.732655566830784,79821.0,101.11.17
3930,4.1128342417957,62193.0,101.11.18
3946,5.0687049775226125,18463.0,101.11.18
3955,4.368860244233379,38324.0,101.11.20
3968,4.241831271153526,72092.0,101.11.21
3981,4.470053147185976,50426.0,101.11.22
3994,4.7163640784568,37014.0,101.11.23
4007,4.57440763129033,39207.0,101.11.24
4020,6.462871962871963,36630.0,101.11.25
4037,8.151228978007763,17779.0,101.11.25
4046,6.793000000000001,31300.0,101.11.27
4059,6.855438000219276,54726.0,101.11.28
4072,5.690139108441353,63260.0,101.11.29
4085,5.870073365448449,58747.0,101.11.30
4098,5.565339706771463,52928.0,101.12.01
4111,5.2325805348731205,52648.0,101.12.02
4128,6.889035582031879,18633.0,101.12.02
4137,6.803952313075029,30868.0,101.12.04
4150,7.215108976036487,53498.0,101.12.05
4163,9.610234780556867,33904.0,101.12.06
4176,10.632377897586387,43959.0,101.12.07
4189,7.480584699519375,83017.0,101.12.08
4202,5.429049562956601,85003.0,101.12.09
4219,4.55719765798506,34671.0,101.12.09
4228,8.115326937920388,27207.0,101.12.11
4241,7.9167128027681635,49130.0,101.12.12
4254,8.189142761841227,41972.0,101.12.13
4267,8.87997020434483,44973.0,101.12.14
4280,8.191048002991044,61517.0,101.12.15
4293,7.623177330015252,62285.0,101.12.16
4310,7.578993460999533,25692.0,101.12.16
4319,7.893061513783713,26807.0,101.12.18
4332,7.50535203263583,49271.0,101.12.19
4345,7.4190822053483005,42406.0,101.12.20
4358,9.098984903695992,34578.0,101.12.21
4371,12.301866809665851,29837.0,101.12.22
4384,11.388699129512617,45262.0,101.12.23
4400,10.200675293569743,30061.0,101.12.23
4409,11.099753958490416,25199.0,101.12.25
4422,11.648321411431317,43757.0,101.12.26
4435,12.63095836228553,37418.0,101.12.27
4448,11.65646575618606,39686.0,101.12.28
4461,11.698788002761512,39109.0,101.12.29
4474,13.55571709467914,33566.0,101.12.30
4491,14.228194726166327,15283.0,101.12.30
4500,18.82666415378816,13265.0,102.01.01
4514,19.35287208304066,25626.0,102.01.02
4528,21.049151756744227,21574.0,102.01.03
4542,23.083589537940565,22443.0,102.01.04
4556,23.026875000000004,29920.0,102.01.05
4570,20.18644917321161,44691.0,102.01.06
4588,18.690050355344454,28001.0,102.01.06
4598,20.914822742474914,14950.0,102.01.08
4612,18.8022557331915,31963.0,102.01.09
4626,18.04588615530356,35891.0,102.01.10
4640,19.44185095200317,40336.0,102.01.11
4654,18.871160264229975,43447.0,102.01.12
4668,17.50425098267579,41214.0,102.01.13
4686,16.97510533159948,19225.0,102.01.13
4696,19.328500311138768,9642.0,102.01.15
4710,20.145053311461965,19508.0,102.01.16
4724,17.977274004354854,28474.0,102.01.17
4738,16.830026728222574,32924.0,102.01.18
4752,17.55959866421974,33239.0,102.01.19
4766,17.358187068282188,35324.0,102.01.20
4784,16.971422474239372,16401.0,102.01.20
4794,17.789873208379273,18140.0,102.01.22
4808,16.756667875084155,38618.0,102.01.23
4822,13.428241655627698,46049.0,102.01.24
4836,11.081868708971554,45700.0,102.01.25
4850,10.889899396378269,42245.0,102.01.26
4864,11.668221713920955,37598.0,102.01.27
4882,12.346143909055678,15482.0,102.01.27
4892,12.911858128246616,23486.0,102.01.29
4906,12.520864135176089,43558.0,102.01.30
4920,12.37918714271387,39884.0,102.01.31
4934,10.98941053729786,46008.0,102.02.01
4948,10.018499911863213,45384.0,102.02.02
4962,9.67880669080876,52191.0,102.02.03
4979,9.22559161288368,33003.0,102.02.03
4989,11.757726678291196,27528.0,102.02.05
5003,11.325479530947543,62509.0,102.02.06
5017,10.660902349262573,72278.0,102.02.07
5031,10.517565554411677,82565.0,102.02.08
5045,10.656409164735008,63417.0,102.02.09
5059,10.671976417433468,18149.0,102.02.09
5078,9.421762654803414,16634.0,102.02.15
5091,8.10050572399044,39745.0,102.02.16
5105,6.770481457247187,47377.0,102.02.17
5122,6.40946591939339,24266.0,102.02.17
5133,5.512567106861553,25519.0,102.02.19
5147,5.005718969467781,53681.0,102.02.20
5161,4.405300757251035,48993.0,102.02.21
5175,3.815444547576857,35553.0,102.02.22
5189,4.532923024319357,23397.0,102.02.23
5203,7.835154217762914,18837.0,102.02.24
5219,8.796732926589256,10162.0,102.02.24
5233,3.9200856514526015,51838.0,102.02.27
5247,3.804606000097405,82132.0,102.02.28
5261,3.841624089363768,51475.0,102.03.01
5275,4.007671068160057,44909.0,102.03.02
5289,4.046212673835799,42497.0,102.03.03
5307,4.286243273482871,18769.0,102.03.03
5317,4.557450634574817,28917.0,102.03.05
5331,4.722283396117068,55216.0,102.03.06
5345,4.598760480528658,52359.0,102.03.07
5359,4.497471740106597,51221.0,102.03.08
5373,4.337533282107182,55961.0,102.03.09
5387,4.257387909839911,53283.0,102.03.10
5404,4.565671840946493,22483.0,102.03.10
5415,5.592828925343154,14935.0,102.03.12
5429,5.277925033055564,32521.0,102.03.13
5443,4.315403346830139,35317.0,102.03.14
5457,3.748769817877199,32231.0,102.03.15
5471,4.075578562728379,32840.0,102.03.16
5485,4.395246595266429,30252.0,102.03.17
5503,4.67234721289456,11912.0,102.03.17
5513,5.981740226986129,11895.0,102.03.19
5527,5.35073702544915,31003.0,102.03.20
5541,3.938956269934531,47656.0,102.03.21
5555,3.160378909382518,49880.0,102.03.22
5569,3.3947246568546388,36282.0,102.03.23
5583,3.543544454524836,35272.0,102.03.24
5601,3.271400452711347,20322.0,102.03.24
5611,2.7730521620114565,19727.0,102.03.26
5625,3.0749463713609138,35895.0,102.03.27
5639,3.3171206729213845,30910.0,102.03.28
5653,3.103248101991119,27924.0,102.03.29
5667,3.6698836252497937,25521.0,102.03.30
5681,3.7093438907536505,34857.0,102.03.31
5699,3.349835687005951,22518.0,102.03.31
5709,3.661867525298988,15218.0,102.04.02
5723,4.053323778740013,32794.0,102.04.03
5740,4.392262175694128,17576.0,102.04.03
5756,8.143150024119631,8292.0,102.04.06
5769,7.345045396510143,28196.0,102.04.07
5786,7.012555265273312,19904.0,102.04.07
5795,2.7860426573012647,50683.0,102.04.09
5809,2.5062432070897085,95688.0,102.04.10
5823,2.363214821638165,67307.0,102.04.11
5837,3.699479377747296,32077.0,102.04.12
5851,5.051714928310373,21342.0,102.04.13
5865,3.6228220858895694,32600.0,102.04.14
5883,3.257262397185376,21033.0,102.04.14
5893,4.178735023919393,23621.0,102.04.16
5907,4.68944322288776,39567.0,102.04.17
5921,5.53873986946855,27886.0,102.04.18
5935,5.543741299522178,26579.0,102.04.19
5949,6.717467352592006,25270.0,102.04.20
5963,8.269787401574803,25400.0,102.04.21
5981,8.127652515403886,14769.0,102.04.21
5991,7.8640727066174385,17605.0,102.04.23
6005,7.34083522445679,38337.0,102.04.24
6019,7.024314115308151,30180.0,102.04.25
6033,6.775747096192159,26603.0,102.04.26
6047,7.467533293074404,31463.0,102.04.27
6061,9.758343088698783,22210.0,102.04.28
6079,11.7719311566692,7902.0,102.04.28
6089,12.6531227158288,12313.0,102.04.30
6103,10.956880066170386,30225.0,102.05.01
6118,11.470969875091846,27220.0,102.05.02
6133,15.35167597765363,15752.0,102.05.03
6148,18.341300296776865,14489.0,102.05.04
6163,15.463207315072989,24388.0,102.05.05
6182,13.236443737379918,16343.0,102.05.05
6193,12.665267001369235,10955.0,102.05.07
6208,13.12364087428889,23379.0,102.05.08
6223,14.563983835662569,23756.0,102.05.09
6238,11.1158397471138,29104.0,102.05.10
6253,9.001647098859964,29385.0,102.05.11
6268,8.896664975321741,21679.0,102.05.12
6287,7.34754619511226,10066.0,102.05.12
6297,17.3,5254.0,102.05.14
6312,15.8990967435227,12621.0,102.05.15
6327,14.395636816954084,19252.0,102.05.16
6342,13.240263379097788,24983.0,102.05.17
6357,13.005995972171366,21848.0,102.05.18
6372,12.586163522012578,22260.0,102.05.19
6391,11.8,13510.0,102.05.19
6402,14.23390525923163,10724.0,102.05.21
6416,15.075826919076349,19228.0,102.05.22
6431,14.729004412046809,20852.0,102.05.23
6446,12.896964062084932,26351.0,102.05.24
6461,11.76260253164557,29625.0,102.05.25
6476,12.16482780612245,25088.0,102.05.26
6495,13.382252271286712,9466.0,102.05.26
6506,15.638203569327318,10198.0,102.05.28
6521,15.845544120867087,18268.0,102.05.29
6536,17.080789901262342,16002.0,102.05.30
6551,16.93910549116028,17082.0,102.05.31
6566,19.933455418034857,15836.0,102.06.01
6581,26.33715428190603,12004.0,102.06.02
6598,27.547950357277173,5318.0,102.06.02
6609,28.27290922087205,6995.0,102.06.04
6624,28.65531914893617,14805.0,102.06.05
6639,28.25687093779016,12924.0,102.06.06
6654,27.22585975024015,10410.0,102.06.07
6669,28.502429350520572,12102.0,102.06.08
6683,28.75974445018069,15496.0,102.06.09
6700,28.24246260069045,8690.0,102.06.09
6711,28.683185840707964,9040.0,102.06.11
6726,29.17591973244147,17940.0,102.06.12
6743,29.676404494382023,8900.0,102.06.12
6757,17.038836542400656,9764.0,102.06.15
6772,17.94571917808219,18688.0,102.06.16
6790,18.937965038099502,8924.0,102.06.16
6801,17.72894736842105,6840.0,102.06.18
6815,17.92299614865532,15189.5,102.06.19
6829,15.25935056500844,19247.5,102.06.20
6843,13.968153895893954,18558.0,102.06.21
6857,14.868088497234464,10667.0,102.06.22
6871,14.421923765668968,11727.0,102.06.23
6888,14.56651376146789,8720.0,102.06.23
6899,16.564532723635324,6998.0,102.06.25
6913,17.954635509271018,15748.0,102.06.26
6927,16.56211258697027,15810.0,102.06.27
6942,13.327501749475156,14290.0,102.06.28
6957,14.154049631851649,14668.0,102.06.29
6971,13.355686005120836,16013.0,102.06.30
6988,11.858542274052478,8575.0,102.06.30
6999,15.07407686510927,5308.0,102.07.02
7013,15.575775193798446,11352.0,102.07.03
7027,14.122451265964598,13389.0,102.07.04
7041,11.388970120788304,15730.0,102.07.05
7055,12.903908484270731,15735.0,102.07.06
7069,15.158937386334111,15396.0,102.07.07
7087,14.567486950037283,8046.0,102.07.07
7098,13.855818743563336,7768.0,102.07.09
7113,14.306506849315069,15768.0,102.07.10
7128,17.479255721856617,17171.0,102.07.11
7143,23.831816023551017,31591.0,102.07.12
7157,22.02557707542273,36607.0,102.07.13
7171,16.5465795138342,19047.0,102.07.14
7187,16.37037037037037,4860.0,102.07.14
7198,10.579132459257444,16322.0,102.07.16
7213,9.68398139775223,30964.0,102.07.17
7228,9.78120532003325,24060.0,102.07.18
7243,10.94478845984695,22738.0,102.07.19
7258,11.10249406175772,25260.0,102.07.20
7272,10.025029217600052,31659.0,102.07.21
7289,9.008692124347077,19719.0,102.07.21
7300,10.25687263556116,15860.0,102.07.23
7314,10.888471550762365,26890.0,102.07.24
7328,10.81964661337821,23770.0,102.07.25
7343,10.267844869906726,20370.0,102.07.26
7358,10.354072790294628,23080.0,102.07.27
7373,10.962529182879376,25700.0,102.07.28
7390,12.180975609756098,10250.0,102.07.28
7401,13.713054830287206,11490.0,102.07.30
7415,14.003551169118664,21683.0,102.07.31
7429,14.508644427391324,22153.0,102.08.01
7443,13.336094939543216,22330.0,102.08.02
7457,12.107885942450414,23041.0,102.08.03
7471,12.317653343693848,20591.0,102.08.04
7488,12.262121212121212,7920.0,102.08.04
7499,12.300221729490024,13530.0,102.08.06
7513,9.648072837632776,32950.0,102.08.07
7527,8.071187447997149,33652.0,102.08.08
7541,9.456105403497766,25502.0,102.08.09
7555,12.21352178040291,18962.0,102.08.10
7569,17.78560687432867,11172.0,102.08.11
7586,25.32413793103448,3480.0,102.08.11
7597,13.811764705882354,10710.0,102.08.13
7611,12.870417873396772,24170.0,102.08.14
7625,11.94899960768929,25490.0,102.08.15
7639,11.31301398897838,23590.0,102.08.16
7653,11.619901914254072,25284.0,102.08.17
7667,14.172242341196045,20434.0,102.08.18
7684,18.06944858420269,6710.0,102.08.18
7695,22.22744310575636,22410.0,102.08.20
7710,21.5466388592492,51545.0,102.08.21
7726,21.022979234597564,29135.0,102.08.21
7742,20.15109396469718,9461.0,102.08.24
7756,15.527541249493154,32061.0,102.08.25
7773,13.591991150442478,22600.0,102.08.25
7784,11.270312101369164,23518.0,102.08.27
7798,13.007119570586491,30367.0,102.08.28
7812,20.478944413250986,16029.0,102.08.29
7826,22.164149974319464,19470.0,102.08.30
7840,22.999225492365568,22595.0,102.08.31
7854,23.232006125574276,22855.0,102.09.01
7871,23.1763981042654,10550.0,102.09.01
7882,27.378988186491117,11089.0,102.09.03
7896,24.63273078925835,26886.0,102.09.04
7910,24.29714841021592,32929.0,102.09.05
7924,26.048164528969483,27132.0,102.09.06
7938,27.155527254202752,19630.0,102.09.07
7952,25.63798311861395,22510.0,102.09.08
7969,24.01987577639752,12880.0,102.09.08
7980,30.0053351117039,14995.0,102.09.10
7994,29.344557654075548,20120.0,102.09.11
8008,29.2216230097586,9735.0,102.09.12
8022,32.14645232815965,9020.0,102.09.13
8036,32.131905961376994,11910.0,102.09.14
8050,30.81329725550831,12935.0,102.09.15
8071,29.77920883164673,5435.0,102.09.15
8078,28.466961521450685,6783.0,102.09.17
8092,29.70324345019964,18283.0,102.09.18
8106,32.50398550724638,24840.0,102.09.19
8122,34.28980509745127,13340.0,102.09.19
8136,46.78953488372093,3440.0,102.09.22
8152,46.78953488372093,3440.0,102.09.22
8163,34.650176429075515,14170.0,102.09.24
8177,30.36748819362456,27104.0,102.09.25
8191,22.497164866861304,28429.0,102.09.26
8205,20.772906612181632,28387.0,102.09.27
8219,21.46568178846908,22947.0,102.09.28
8233,20.828715392534,18457.0,102.09.29
8250,20.71632944537015,8402.0,102.09.29
8261,27.60835747237421,9321.0,102.10.01
8275,26.59777254230028,18676.0,102.10.02
8289,26.84506045616928,14556.0,102.10.03
8303,28.92362406862438,15971.0,102.10.04
8317,27.77237372438041,23322.0,102.10.05
8331,28.231747826425984,25649.0,102.10.06
8347,29.548278231656106,13097.0,102.10.06
8358,27.15634594029656,15309.0,102.10.08
8372,26.938586512008328,26898.0,102.10.09
8386,24.871816330145236,22584.0,102.10.10
8400,26.743908248330143,19313.0,102.10.11
8414,31.21057194206576,18918.0,102.10.12
8428,30.672470361783105,22859.0,102.10.13
8445,30.537401093074475,12259.0,102.10.13
8456,29.485635716596573,12364.0,102.10.15
8470,27.220447849145557,28849.0,102.10.16
8484,23.22151419925512,34368.0,102.10.17
8498,21.43826121362541,27801.0,102.10.18
8512,20.736823319452704,25215.0,102.10.19
