,P,Q,t
7824,19.55136766704459,133183.0,102.08.30
7838,22.12531663482629,127197.0,102.08.31
7852,23.43763831579549,140078.0,102.09.01
7869,24.034025447427293,71520.0,102.09.01
7880,23.852794395560743,83077.0,102.09.03
7894,23.778416261832028,159736.0,102.09.04
7908,25.4056798099057,134670.0,102.09.05
7922,28.808492269396627,114092.0,102.09.06
7936,27.742541293152776,131075.0,102.09.07
7950,27.876916599715717,129448.0,102.09.08
7967,30.38057075696919,54454.0,102.09.08
7978,34.014349704302354,62733.0,102.09.10
7992,30.79040908339825,127089.0,102.09.11
8006,30.754258199462747,94183.0,102.09.12
8020,36.65644765398925,77408.0,102.09.13
8034,32.426544428772914,120530.0,102.09.14
8048,30.916991390671,126723.0,102.09.15
8062,31.803519610265827,56654.0,102.09.16
8076,32.41838752810144,68057.0,102.09.17
8090,31.558393427658608,142415.0,102.09.18
8104,33.60033374360918,126744.0,102.09.19
8120,38.34990304205551,49506.0,102.09.19
8134,53.66441764450239,27612.0,102.09.22
8150,53.66441764450239,27612.0,102.09.22
8161,30.227251459500845,94039.0,102.09.24
8175,27.207032008595377,174047.0,102.09.25
8189,22.071681920605336,143788.0,102.09.26
8203,22.5351615506471,100371.0,102.09.27
8217,26.02068607487752,99202.0,102.09.28
8231,24.86326427488631,126656.0,102.09.29
8248,24.18257475212741,64045.0,102.09.29
8259,29.798620373872712,50231.0,102.10.01
8273,31.209499926097465,101485.0,102.10.02
8287,29.631183238204297,111778.0,102.10.03
8301,28.90456353320389,106102.0,102.10.04
8315,30.457175064611327,109114.0,102.10.05
8329,31.885050053016958,119773.0,102.10.06
8345,34.15657129647741,56237.0,102.10.06
8356,25.463592370345005,67159.0,102.10.08
8370,26.34908478547372,116093.0,102.10.09
8384,30.346997206703907,81624.0,102.10.10
8398,35.102653146612205,81262.0,102.10.11
8412,31.08800621202349,117836.0,102.10.12
8426,28.760192589390776,124929.0,102.10.13
8443,29.713450103296505,55665.0,102.10.13
8454,32.64332648103159,53510.0,102.10.15
8468,30.34101223865374,109816.0,102.10.16
8482,27.10483319116227,106679.0,102.10.17
8496,24.85432175605309,114074.0,102.10.18
